Site,ALB.17,AUS.18,AUS.18a,AUT.70,BGR.66,BRA.53,BRA.53a,BWA.19,CAN.22,CAN.22a,CAN.22b,CAN.22c,CHE.67,CHN.64,CIV.13,COL.2,CZE.23,DEU.27,DNK.71_RA,DNK.71_RD,DNK.71_RL,ECU.14,ECU.14a,ESP.75,ETH.24,FIN.25,GEO.59,GHA.4,HRV.68,HUN.61,IND.11,IRL.69,IRN.12,ISL.28,ISR.29,ITA.30,KAZ.6,KEN.72,KHM.21,LKA.40,LUX.32,LVA.31,MDA.65,MKD.62,MLT.63,MYS.54,NGA.50,NLD.43,NOR.34,NPL.33,NZL.56,PAK.7,PER.35,POL.36,SEN.8,SGP.52,SRB.37,SVK.9,SVN.38,SWE.41,SWE.41a,TGO.44,TUR.46,TZA.15,USA.74,USA.74a,USA.74b,USA.74c,USA.74d,USA.74e,USA.74f,USA.74g,USA.74h,USA.74i,VNM.48,XK.60,ZAF.39,ZMB.49,ZMB.49b
Country,ALB,AUS,AUS,AUT,BGR,BRA,BRA,BWA,CAN,CAN,CAN,CAN,CHE,CHN,CIV,COL,CZE,DEU,DNK,DNK,DNK,ECU,ECU,ESP,ETH,FIN,GEO,GHA,HRV,HUN,IND,IRL,IRN,ISL,ISR,ITA,KAZ,KEN,KHM,LKA,LUX,LVA,MDA,MKD,MLT,MYS,NGA,NLD,NOR,NPL,NZL,PAK,PER,POL,SEN,SGP,SRB,SVK,SVN,SWE,SWE,TGO,TUR,TZA,USA,USA,USA,USA,USA,USA,USA,USA,USA,USA,VNM,XK.,ZAF,ZMB,ZMB
Country Full,Albania,Australia,Australia,Austria,Bulgaria,Brasil,Brasil,Botswana,Canada,Canada,Canada,Canada,Switzerland,China,COTE DIVOIRE,Colombia,Czech Republic,Germany,Denmark,Denmark,Denmark,Ecuador ,Ecuador ,Spain,Ethiopia,Finland,Georgia,Ghana,Croatia,Hungary,India,Ireland,Iran,Iceland,Israel,Italy,Kazakhstan,Kenya,Cambodia ,Sri Lanka,Luxembourg,Latvia,Republic of Moldova,Republic of Macedonia,Malta,Malaysia,Nigeria,The Netherlands,Norway,Nepal,New Zealand,Pakistan,Peru,Poland,Senegal,Singapore,Serbia,Slovak Republic,Slovenia,Sweden,Sweden,Togo,Turkey,Tanzania,USA,USA,USA,USA  ,USA,USA  ,USA  ,USA  ,USA  ,USA  ,Vietnam,Kosovo,South Africa,Zambia,Zambia
Continent,Europe,Oceania,Oceania,Europe,Europe,South America,South America,Africa,North America,North America,North America,North America,Europe,Asia,Africa,South America,Europe,Europe,Europe,Europe,Europe,South America,South America,Europe,Africa,Europe,Asia,Africa,Europe,Europe,Asia,Europe,Middle East,Europe,Middle East,Europe,Asia,Africa,Asia,Asia,Europe,Europe,Europe,Europe,Europe,Asia,Africa,Europe,Europe,Asia,Oceania,Asia,South America,Europe,Africa,Asia,Europe,Europe,Europe,Europe,Europe,Africa,Europe,Africa,North America,North America,North America,North America,North America,North America,North America,North America,North America,North America,Asia,Europe,Africa,Africa,Africa
cat_clust,0.113173327,0.091904898,0.088597191,0,0,0.112476231,0,0,0,0,0,0,0,0.325644321,0.13142872,0,0,0,0,0.076449794,0,0,0,0,0.356086248,0.381320869,0,0,0,0,0,0,0,0,0,0.197610111,0.120793326,0.086287435,0.496621431,0,0,0,0.052813829,0.068065464,0,0.183905366,0.339667399,0,0,1.807228435,0,0.291633556,0,0,0,0.218529005,0.100357765,0,0,0,0,0,0,0.696309859,0,0.117655687,0,0,0,0,0,0,0,0.221954719,0,0.360446289,0,1.141220535,0.156933031
catA1,0.222231261,0,0,0.214996828,0.245490567,3.312936247,2.423817448,0.885527638,0.128764247,0,0.089879957,0.337436849,0.121679878,0.319723515,1.419430177,1.132547518,0.104914763,0.136694427,0,0.150119595,0.170152251,0,0.637202475,0.264321065,0.874029882,0.374387762,0.263410526,4.238827809,0.255749508,0,0.098334243,0.133981531,0.493373666,0,0,0.194017199,0.237194168,0.423592863,0.243795975,0.229193948,0.095788528,0.508005318,0.155560731,0.26731164,0.758744338,0.270842448,4.835628613,0.188713204,0,0.13648998,0,0.572662256,0.156794306,0.592184847,0.280780056,0,0.098533078,0.14342988,0,0,0,1.814064328,0,2.886520868,0,0,0.113862848,0.130589548,0.070114579,0.154253679,0.329297151,0.285523559,0.086031291,0,0.494147046,0.619312261,0.455251459,1.680706606,2.526907136
catA2,0,0,0,0,0,0,0,0,0.13237446,0,0,0.173448848,0,0,0.132657026,0,0,0,0,0,0,0.075179053,0,0,0,0,0.108318347,0,0,0,0,0,0,0,0,0,0,0.08709386,0.250631376,0,0,0.261124229,0,0.06870159,0,0.278436161,0.342841861,0.194004228,0,0,0,0.147179552,0.322380816,0,0.240543662,0,0,0,0,0,0.082311745,1.305448161,0.08401114,0.234272476,0,0.118755273,0.117055265,0,0.144160817,0.237867822,0,0.097842964,0.088443383,0.224029062,1.708732775,0,0.234007759,0.345565844,0.475199085
catA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108318347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catB1,0.058203426,0,0.182257078,0,0,0,0,0,0,0.39446884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091565035,0.130738583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200699773,0,0,0,0.079487502,0,0,0,0,0,0,0,0,0.206794708,0,0,0,0,0,0,0,0,0.171222704,0,0,0,0.119284889,0,0.073453369,0.161599092,0,0,0,0,0,0.092686189,0,0,0
catB2,0.11585516,0,0,0,0.127980864,0,0.210600252,1.384948439,0,0,0.0937137,0.175914945,0,1.000083034,1.076345158,0,0.2187796,0.427574986,0.388291463,0,0,0,0,0.137797711,1.366966166,0,0,2.209815445,0.266658255,2.302992021,0,0,0.102883608,0,0.343170341,0.303439222,0,2.56163267,1.779363989,0,0,0,0.324392046,0.348391948,0.632886272,0.094131656,4.172596678,0,0.098635267,0.142311827,0,0.597088608,1.961786578,0,0.195170971,0.223707418,0.102735911,0.299095485,0.600210457,0,0,0,0.426028055,3.088843733,0,0,0.118719557,0,0,0,0,0,0.089700872,0.681642928,0,0.36898767,0.237334884,1.168263676,0.803259117
catB3,0.521348219,0.658579172,2.086022953,0.224167308,1.343799075,3.569387868,4.633205549,6.693917457,0.134256561,0.392599319,0.187427399,0.175914945,0.380610045,15.66796753,30.13766441,1.180855232,0.6563388,1.282724958,0.517721951,0.3130456,0.35481986,0.381239749,4.982862958,5.236313034,7.563879454,0.650594847,0.329575255,10.49662337,0.399987382,0,7.074473006,0.209544575,4.012460715,0.088559485,4.804384774,0.505732037,5.811819186,7.508233689,56.93964765,0.537682486,0.998742945,1.324184478,0.378457387,1.602602963,3.876428417,1.976764784,28.51274397,1.574100656,0.197270534,4.553978469,0,5.970886082,5.721877519,0.823258554,2.586015365,4.697855769,0.308207732,3.29005033,0.900315685,0.89993319,0.417410271,1.324009035,3.152607611,12.75138054,2.278910265,0,0.47487823,0.272319436,0.219315745,0.16083322,0.171671501,0.595404579,0.358803487,8.179715136,3.606570855,0.830222259,2.848018603,11.21533129,4.498251057
catB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048334595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catB8,0,0.094082739,0.544179901,0,0.063990432,0.115141544,1.684802018,6.924742197,0,0,0.0937137,0,0,4.333693147,2.690862894,0,0.1093898,0.285049991,0.258860975,0.0782614,0,0,0.332190864,0.206696567,0.637917544,0.390356908,0.164787627,7.181900198,0,4.605984043,2.255629074,0,0.205767216,0,0.343170341,0.101146407,0.989245819,0.618325127,9.659404511,0.179227495,0,0,0.108130682,0,0.553775488,1.411974845,3.129447509,0,0,0.426935481,0,0.298544304,0.32696443,0,0.292756456,1.118537088,0,0.149547742,0,0.112491649,0,3.026306366,0.596439278,8.632922227,0.253212252,0,0.356158672,0.136159718,0.146210497,0.402083049,0,0.099234096,0,0.227214309,0.515224408,0.092246918,0.237334884,1.752395514,0.738998388
catP,0,0,0,0.151600327,0,0.116802239,0.427275512,0,0.544771816,0,0.04753267,0,0.128699871,0.338169103,0.409451012,0,0.332902612,0,0.131297274,0,1.079812361,0,0,0.069892589,0.092445468,0.263991371,0,0,0.270504287,0,0.208014744,0.28342247,0,0,0,0.410420999,0.125439223,0,0.773583383,0.060604169,0,0,0.05484513,0.141366733,0,0.763914596,0.35273153,0,0,0.577457606,0,0,0,0.208783119,0,0.226933967,0,0.303409362,0.405911559,0,0,0.767488754,0,0,0.256864351,0,0,0.27624712,0.296638604,0,0,0.100665357,0.090994634,0.230491439,0,0,0,0,0
catQ,0.500020337,0.541403397,2.000685651,0.143331218,1.166080193,1.987761748,40.39695747,5.313165831,0.772585484,0.753076876,0.67409968,0.168718424,0.730079269,7.353640854,39.87308405,7.550316783,0.734403339,2.733888546,0.993084833,0.750597974,0.680609003,0.073128715,10.83244208,3.237933042,7.691462963,2.495918412,0,33.380769,2.429620325,4.417557423,21.92853612,0,3.157591463,0.254809792,2.30392088,0.582051598,2.490538763,16.43540309,82.64683556,0.974074281,0.383154111,4.826050521,0.570389348,1.737525663,1.745111977,2.527862845,8.67078234,0.754852815,0.094600188,33.71302498,0.061573709,32.78491416,1.411148754,8.093192903,3.228970644,1.931001754,1.379463091,0.860579281,2.590453767,1.726235482,0.320267517,93.6057193,1.062359051,7.21630217,1.942828549,0.115516493,2.163394116,1.958843215,0.771260371,1.542536788,0.658594303,2.189013954,0.602219034,5.447979463,0.269534752,1.415570881,2.503883022,13.78179417,3.297305653
catS,0.372643883,0,0,0.192273586,0.164658307,0,0.270955203,0,0.172732527,0,0.421997361,0.226329594,0.163229105,0,0,0.506423687,0.140739316,0.916852866,0.333046743,0.302069916,0.456506039,0,0.427391904,0.265932778,0.117247911,0.167409162,0,0,0.686157216,0,0,0.269596983,0.264737089,0,0,0,0.159093649,0,0,0,0.128496806,0,0,1.255060751,0.101782777,0.605542058,0,0,0,0,0,0,4.206676504,0.529596204,0,0.575637379,1.850499269,0,0.643518325,0.578920436,0.214813579,0,0,0,0.977337532,0.464883446,0.152742845,0.175181101,0.846505285,0.103462833,0.883480162,0.383019409,0.115407829,0,0,0.237367068,0,0,0.165353828
cepA_clust,0,0,0,0.576181974,0.403713723,0,0.885780463,0,0.188226807,0,0.131385984,0,0,0.701054884,0,0.275925198,0.153363773,0,0.181460684,0.054860981,0.248727543,0,0,0.144893607,0,0.364851861,0,0,0,0,0.646849836,0,0.144242135,0.062079905,0,0.141806591,0.173364508,0.061920551,0,0.041879293,0,0.556949352,0.037899624,0.195377279,0.221825587,0,0,0,0.138285989,0,0,0.209278565,0.114600489,0,0,0,0,0.209664941,0,0,0.117041285,0.132589419,0,0.444157784,0,0,0.083222015,0.09544751,0.102493072,0,0,0.208688316,0.125760026,0,0,0.064664783,0,0,0.090093116
cfiA_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066052622,0,0,0,0,0,0,0,0,0,0,0.173068267,0,0,0,0,0,0.104365434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200537239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027118028
cfr_clust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045966621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056747941,0,0,0,0,0,0,0.197112842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfxA_clust,3.15057673,0.863106865,0.594316558,3.721270143,3.857708908,0.679049045,6.210091288,3.176349138,1.671535881,0.771786861,2.057190327,1.037461119,1.413300448,10.26689798,9.962460245,2.321370688,0.788489831,0.653755957,2.798833806,2.974419299,5.696401441,0.099927437,18.28494059,2.483140436,7.763122555,1.023171523,0.107981955,7.240233835,2.184196108,9.054620805,19.61798681,0.869631677,3.977633655,1.973061331,5.172067282,3.512795879,1.377494081,38.60746382,1.832255465,0.704664624,5.759210868,1.735421894,0.318851188,4.109293852,10.056897,1.97384144,16.63315389,3.094427688,2.520713078,7.833337964,0.210344968,12.2268727,16.49748785,5.124912337,0.863267874,1.90568151,3.500678298,8.03563676,1.3110187,0.958275132,1.258193817,5.825287313,0.279167453,30.7241319,3.152571171,2.60450229,3.734135644,4.282688272,3.449114701,3.899456352,1.462406604,5.852346245,9.110767102,2.828888715,0.429693083,5.682066348,3.110413692,5.05255899,6.126821498
cfxA6,7.252637693,0.418554835,0.230566183,4.369011839,2.358779845,2.1953192,38.27976753,2.493880548,1.109234179,1.497080537,2.948170889,2.124225946,0.645049956,11.22884394,9.662386142,13.50869931,1.251392953,2.083354826,6.745199691,3.780119915,7.44159844,0.242293937,78.74824565,1.707736999,1.621693998,1.075049196,0.314188458,0.70221545,1.016835393,1.463648544,25.08707939,1.731267376,4.577080998,1.125665749,7.415373574,0.707110878,3.379302453,9.768153497,3.231030995,0.683439786,7.997765038,4.71282042,2.989389957,2.834147513,0.603338871,10.17018829,25.96614035,1.500611017,2.946282957,40.42898976,0.040801855,48.57279859,52.78111941,3.270097044,2.046649806,2.274807957,3.264650173,2.566185204,4.95896772,2.001809219,2.865043753,0.480836328,0.054151759,25.62084708,6.115228416,4.59282441,2.716246259,2.076845819,5.807683513,1.993217717,1.52746269,4.225519341,5.700868649,1.155234199,0.089303683,17.4121614,4.072580819,19.00750925,9.822116997
cml_clust,1.280475362,0.425388383,1.366928084,0,2.378920494,1.272588209,10.15694931,136.4344039,0.404687634,0.39446884,0.117699944,0.35350527,0.509896632,3.349484447,20.48034969,0.395492784,1.15406239,0.859222115,0.585210705,0.35385333,0.802146325,0.689499317,24.03163621,1.903741001,2.334908399,1.045908668,0.248358496,48.84744427,0.736802154,1.156979325,23.9993505,0.105271203,4.858555911,1.512680354,34.82525304,1.575234882,3.106114104,9.646813197,44.95133408,1.050472264,0.351224602,2.660980237,0.597550746,1.645239501,9.47435934,2.099018328,64.83621284,1.285047054,0.148657438,2.931284802,0.06450579,10.42381654,3.613735435,2.4815365,1.970468805,2.022954219,0.309675388,1.577728681,0.753835752,0,0.125819382,4.180986355,2.739563267,39.9238663,0.763254073,0.605086391,1.013921553,0.957656683,0.25708679,0.888795006,0.948689412,0.747799798,0.721024149,1.712222117,9.186102717,0.648803321,1.907720398,9.801454081,8.244724293
cmx,0.498886505,0.050641474,0.292913161,0.24132297,0.137775318,0,0.226717618,0.248489899,1.878906874,1.267935557,0.327878416,0.473444558,0.81947673,0.179436667,2.317437023,2.542453611,2.885155974,0.690446342,1.184354998,0.631880947,0.477468051,0.287291382,1.430454536,0.4079445,0.882948554,0.560308215,1.153093015,14.57097059,0.789430879,1.239620705,0.331125511,0.263178008,0.110757354,0,0.554150066,0.163330806,0.865274643,2.187122335,2.052364076,0.064314628,1.290212824,0,0.320116471,0.787614655,0.510991085,0.557345853,6.550728416,0.211820943,0.477827479,2.91085773,0,0.401740103,6.863750744,2.437223348,0.157580644,0.120413942,0.497692588,1.690423587,0.753835752,0.181651055,0.224677467,2.138004386,0.642085141,0.596837022,0.681476851,0.324153424,0.191707857,0.073290052,0.236100113,0.086570942,0.092404813,0.106828543,0.724243007,0.24460316,0.25211584,0.595839784,0.510996535,1.697856674,0.380482533
dfrA_clust,0,0,0,0.189957036,0,12.87920597,1.873834774,1.466988558,0,0,0,0,0,0.42372996,0.85507842,0,0,0,0,0,0,0.096917575,1.688970416,0,0,0,0,4.213292702,0.169472565,0,0.521289961,0,0,0,0,0,0.157176858,0.112277626,0,0,0,0,0,0,0.301669435,0.119649274,3.977791713,0,0,0,0,0,5.40279175,0,0.062019691,0.568701989,0,0,0,0,0,2.163763475,1.40794573,0.503356524,0,0,0.15090257,0.173070485,0,0,0,0.126134906,0,0,0,0,0,0.296992332,0.285882823
dfrA1_clust,0.23207695,0.251284277,0.12112021,0.099787557,0.427277885,0.153764974,0.843733922,2.466026335,0.89645995,0,0.125149308,0.234924388,0.169427678,0.890369283,4.671542353,1.576964898,0.146083847,0.571002038,1.037082262,0.104513642,0,0.305474381,1.774487906,0.64407348,0.73020218,0,0.29341932,7.37770663,0.178053455,0,4.655317313,0.186556562,0.686975991,0,0.458284443,0.270150531,0.16513518,4.482577641,3.394627501,0.797827036,0,0.353674588,0.072201183,0.186103041,3.48638221,0.125707465,10.68017494,0.525530441,0,3.610937437,0,4.385578037,2.619854228,1.099414905,4.17023543,0.298748513,0,0.399424983,0.267182292,0.150226189,0,1.515547413,0.682723441,13.43261044,0,0.160845749,0.475629619,0.545500642,0.39051158,0.214783603,0.22925751,0.530085933,0.239580809,1.21372707,3.252613465,0.246381008,0.950841654,4.524433817,5.792616698
dfrA10,0,0,0,0,0,0,0.236365177,0,0.150681566,0,0,0,0,0,0.15100321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424568247,0,0,0,0,0.266487517,0.152817556,0,0,0,0,0,0,1.47192737,0,0,0,0.036061207
dfrA12,0,0.119587096,0,0,0.081337236,0.146354613,0,0.586795423,0,0,0.119118016,0,0,0,0.513047052,1.000644393,0.556174646,0,0,0,0,0.096917575,1.688970416,0.175152513,0,0,0.069819657,0,0,0,0.781934942,0,0,0,0.872396891,0,0.94306115,0.224555253,0,0.151875508,0.507794606,0,0.068721608,0,0.502782392,0,1.104942143,0,0,0,0,0,0,0,0.372118146,0,0,0,0.127153018,0,0,0,0.216607035,0.20134261,0,0,0.30180514,0.519211455,0,0.204432586,0,0.252269811,0.342052119,0,0.833501041,0,0.301672653,0,0.326723226
dfrA14_clust,0.762058059,0.369902942,0.356589935,0.097928162,1.688411122,10.60882811,0.557248698,10.61654971,0.17929199,0,0.061408666,0,0,4.83066813,1.766615276,1.041515119,0.430085363,0.560362249,0.169626291,0.410264731,0,0,17.0284709,0.633786592,0.238865309,0.170528587,0,1.448046767,0.174735689,0,11.04893725,0.183080353,1.348350392,0.116062431,2.698469886,0.397675005,1.464677251,1.738665698,17.35476954,0.629341823,0.65445578,1.388337515,0,0.273952923,0.83534059,4.089786972,4.118630789,0.773606922,0,0.186508047,0,3.336852854,0.642759267,2.162979324,3.339749881,0.293181771,0.134641473,0.787685913,0.133591146,0,0,0,0.111666981,6.357283278,0,0,0.466766955,0.713781379,0.191617483,1.161298924,0.904214404,0.262573622,0.23734869,0.595555519,3.56963838,0.364980561,0.316947218,2.770476822,5.49092624
dfrA15_clust,0.077358983,0.376926416,0,0,0,0,5.624892812,99.56581328,0.35858398,0,0,0,0,0,7.726012353,1.051309932,0,0,0,0,0,0.305474381,1.330865929,0,0.243400727,0,0,18.44426657,0,0,2.601500851,0,0.412185594,0.118266148,18.33137771,0,0,1.061663126,0.6789255,0.159565407,0,0,0,0,0.105647946,0,57.34789586,0,0,0,0,0.996722281,0,0,0.977398929,1.194994053,0,0,0.133591146,0,0,8.840693242,0,1.480760206,1.014451616,0.160845749,0,0.181833547,0,0.214783603,0,0.39756445,0,0,0.562952331,0,0,2.808269266,2.231230135
dfrA16_clust,0,0,0,0,0.133682982,0,0,0,0.459768568,0,0,0,0,0.696427459,0.140537641,0.525654966,0,0,0,0,0,0,0,0.184020994,0.3385921,0,0,0,0,0,0,0,0,0,0.458284443,0,0,0.446155461,0,0,0.104324139,0,0,0.311400138,0.647485925,0.475448036,1.059741852,0,0,0.718800469,0,0.355267348,0.654963557,0,0.101933354,0.532423093,0.137197957,0.199712491,0,0,0,0,0.178003801,0.18849847,0,0,0,0.14222624,0,0,0.179320231,0.207310835,0,0,0.383352577,0,0,0.434061421,0.272318834
dfrA18,0,0,0,0,0,0,0.233877122,0.256336948,0,0,0,0,0,0,0.298827406,0,0,0.158277758,0,0,0,0,0,0,0.10120346,0,0,0,0,0,0,0,0,0,0.381099694,0,0,1.863808598,0,0,0,0,0,0,0,0,0,0,0.10953706,0,0,0.165770653,0.181551302,0,0,0,0,0,0,0,0,0,0,2.726602815,0,0,0.131841193,0,0,0,0,0.110202075,0,0,0.052015478,0,0.790699902,0.518955022,0.642269079
dfrA20,0,0.467093127,0.112570548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256546916,0,0,0,0,0,0,0,0,0.127696714,0,0,0,0,0,0.315500674,0,0,0.328709323,0,0,0.196380887,0,0,0,0,0,0,0,0,0,0.908406063,0,0,0,0,0,0,0,0.211510399,0.294907705,0,0,0.442055764,0,0,0,0,0,0,0,0,0,0,0,0.119638358
dfrA23,0,0,0,0,0,0,0,0.260449305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374824985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398675636,0,0,0,0,0,0,0,0,0,0,0,0.160576447,0,0.336860151,0.184463889,0,0,0,0,0,0,0,0,0,0,1.429855538,0,0,0,0,0,0.090737458,0.193704207,0,0,0,0,0,0,0.790920756,0.072508096
dfrA25,0,0,0,0,0,0,0,0.318326929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121817555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218450152,0,0,0,0,0,0,0,0,0,0.313347838,0,0,0,0.322226975,0
dfrA26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462857666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101293946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187471453,0,0.279762737,0,0,0,0,0,0,0,0,0.18164605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036845146
dfrA27_dfrA28,0,0,0,0,0,0,0,0,0,0,0.125149308,0,0,0.445184642,0.179674706,0,0,0.190334013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458284443,0,0.16513518,0.11796257,0,0,0,0,0,0,0.211295892,0,0,0,0.13172178,0,0,0,0,0,0.130319857,0,0,0,0,0,0,0,0.11378724,0,0,0,0.158543206,0,0,0,0,0,0,0,0.125100518,0,0,0,0.386174447
dfrA29,0,0,0,0,0,0,0,0,0.180051702,0,0,0,0,0.447071017,0,0,0,0,0,0,0,0,0,0.092400372,0.122216043,0,0,0,0,0,0,0,0,0,0,0,0,0.118462411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219246275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399249045,0.120297991,0,0,0,0,0,0.258540519
dfrA3,0,0,0,0,0.08283424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127681235,0.184219604,0,0,0,0,0,0,0,0.580759024,0,0,0,0,0,0,0,0,0.153679918,0,0,0,0,0,0,0,0,0,0,0,0.166368269
dfrA32,0,0,0,0,0,0,0.562489281,0,0,0,0.062574654,0,0,0.890369283,0.179674706,0,0,0,0,0,0,0,0,0,0,0,0,0.737770663,0,0,0.410763292,0,0,0,0,0,0,0.471850278,1.357851001,0,0,0,0,0,0,0,3.48266574,0,0,0.760197355,0,0.199344456,0,0,0.130319857,0.298748513,0,0,0,0,0,0,0,0.105768586,0,0,0,0,0.097627895,0,0,0.132521483,0,0,0,0,0.316947218,0.624059837,0.343266175
dfrA5_dfrA30,0,0,0.72672126,0,0,0,0.562489281,0.924759876,0,0,0,0,0,0,0,0.525654966,0,0.761336051,0,0,0,0,0,0,0,0,0.22006449,0,0,0,0.273842195,0,0.686975991,0,0.916568885,0,0,0.353887709,0,0.079782704,0,0,0,0,0.211295892,0,0,0,0,0.380098678,0,0.199344456,0,0,0.065159929,0,0,0,0.133591146,0,0,0,0,2.009603136,0,0,0,0,0,0,0,0.132521483,0,0,0.375301554,0,0,2.340224388,0.901073709
dfrA6_dfrA31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203649587,6.654329646,0.092010497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11796257,0,0,0,0,0,0,0.105647946,0.25141493,0,0,0,0,0,0,3.711460156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562952331,0,0,0,0.042908272
dfrA7_dfrA17,0.128660204,0.104481357,0.24224042,0.199575114,0,0,0.281244641,0.872843532,0,0.435991876,0.250298615,0,0.508283035,0.445184642,5.893330353,0,0,0,0.662277094,0,0,0,0,0.352545484,0.66871147,0.347532943,0,1.964799766,0.148065505,0,1.506132072,0,8.762921111,0.314961426,0.839384137,0.247401013,0.33027036,1.218118744,0.961215577,0.079782704,0.400129294,0.64778293,0,0.186103041,1.231076589,0.125707465,7.771843547,1.051060881,0,0.380098678,0,2.723674781,0.181551302,0.274853726,1.247641159,0,0.228181865,0.332153407,0.511865022,0,0,0.420099107,0.416820627,1.303736993,0,0.160845749,0.158543206,0.545500642,0,0,0.87841825,0.265042966,0.119790405,0,0.114565737,0.225633133,0.263566634,0.9869999,1.514887829
dfrA8,0.071898349,0.116773282,0,0,0,1.000376828,0.261392078,0,0,0,0,0,0,0,0.333983571,0,0,0,0,0,0,0.094637161,0.412307484,0,0,0,0,0,0,0,0,0,0,0,0.425934953,0,0,0.3289074,0,0,0,0,0.067104629,0,0,0,0,0,0,0,0,0.370546166,0.405820557,0,0.060560404,0,0,0,0,0,0,0,0,0.393210273,0,0,0,0.168998238,0,0,0,0,0,0.282013055,0,0,0,0.580008554,0.837468506
dfrB_clust,0.154717967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35610691,0,1.643053169,0,0,0,0,0,0,0.707775417,0,0.797827036,0,0,0,0,0,0,0,0,0,0,0,0.797377825,0,0,0,0,0,0,0.267182292,0,0,0,0,4.019206272,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872179511,0.257449631
dfrB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125100518,0,0,0,0
dfrB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203649587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525530441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606863535,0,0,0,0,0
dfrB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266752862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfrD,0.365949681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09888117,0,0,0,0,0.230283322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088036768,0,0,0,0,0,0.179807159,0,0,0,0,0,0,0,0,0.126391623,0.426390501,0,0,0,0,0,0,0,0.172034135,0,0,0,0,0,0.287079157,0,0.233102989,0,0,0
